번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
2523,991725,30호,좌석매출,매출취소,자유석,1,0,-59200,카드,현대 카드,-59200,0,2021-01-06,2020-12-31,2021-01-29,키오스크결제,,,,12959
2524,991726,07호,좌석매출,매출,오픈고정석,1,0,178000,카드,롯데카드,0,178000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,2752
2525,991726,07호,좌석매출,매출,오픈고정석,1,0,77000,카드,롯데카드,77000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,2752
2526,991728,39호,좌석매출,매출취소,고정석,1,0,-110800,카드,롯데카드,0,-110800,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17366
2527,991728,39호,좌석매출,매출취소,고정석,1,0,-74200,카드,롯데카드,-74200,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17366
2528,991735,05호,좌석매출,매출,포커스석,3,26250,432000,카드,씨티카드,0,432000,2021-01-06,2021-01-11,2021-04-10,키오스크결제,,,,1877
2529,991735,05호,좌석매출,매출,포커스석,3,26250,66750,카드,씨티카드,66750,0,2021-01-06,2021-01-11,2021-04-10,키오스크결제,,,,1877
2530,991739,37호,좌석매출,매출,셀석,1,0,145000,카드,KB국민카드,0,145000,2021-01-06,2021-01-07,2021-02-06,온라인결제,,,,16156
2531,991739,37호,좌석매출,매출,셀석,1,0,45000,카드,KB국민카드,45000,0,2021-01-06,2021-01-07,2021-02-06,온라인결제,,,,16156
2532,991740,02호,좌석매출,매출,포커스석,1,0,178000,카드,신한프리미엄,0,178000,2021-01-06,2021-01-07,2021-02-06,키오스크결제,,,,597
2533,991740,02호,좌석매출,매출,포커스석,1,0,17000,카드,신한프리미엄,17000,0,2021-01-06,2021-01-07,2021-02-06,키오스크결제,,,,597
2534,991741,35호,좌석매출,매출,1day,0,0,7000,카드,NH체크카드,0,7000,2021-01-06,2021-01-06,2021-01-06,키오스크결제,,,,15251
2535,991741,35호,좌석매출,매출,1day,0,0,6000,카드,NH체크카드,6000,0,2021-01-06,2021-01-06,2021-01-06,키오스크결제,,,,15251
2536,991742,26호,좌석매출,매출,포커스석,1,0,178000,카드,삼성비자,0,178000,2021-01-06,2021-01-07,2021-02-13,현장결제,,,,10729
2537,991742,26호,좌석매출,매출,포커스석,1,0,87000,카드,삼성비자,87000,0,2021-01-06,2021-01-07,2021-02-13,현장결제,,,,10729
2538,991743,33호,좌석매출,매출,셀석,1,0,144000,카드,KB국민카드,0,144000,2021-01-06,2021-01-10,2021-02-08,키오스크결제,,,,14301
2539,991743,33호,좌석매출,매출,셀석,1,0,31000,카드,KB국민카드,31000,0,2021-01-06,2021-01-10,2021-02-08,키오스크결제,,,,14301
2540,991744,26호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,11171
2541,991744,26호,좌석매출,매출,자유석,1,0,67000,카드,하나카드,67000,0,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,11171
2542,991746,26호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,11154
2543,991746,26호,좌석매출,매출,자유석,1,0,67000,카드,하나카드,67000,0,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,11154
2544,991749,31호,좌석매출,매출,고정석,1,0,110800,카드,대구비씨카드,0,110800,2021-01-06,2021-01-10,2021-02-08,현장결제,,,,13568
2545,991749,31호,좌석매출,매출,고정석,1,0,89200,카드,대구비씨카드,89200,0,2021-01-06,2021-01-10,2021-02-08,현장결제,,,,13568
2546,991750,27호,좌석매출,매출,자유석,1,0,120000,카드,비씨카드사,0,120000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,11576
2547,991750,27호,좌석매출,매출,자유석,1,0,30000,카드,비씨카드사,30000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,11576
2548,991753,02호,좌석매출,매출,고정석,1,0,178000,카드,KB체크카드,0,178000,2021-01-06,2021-01-07,2021-02-07,키오스크결제,,,,370
2549,991753,02호,좌석매출,매출,고정석,1,0,47000,카드,KB체크카드,47000,0,2021-01-06,2021-01-07,2021-02-07,키오스크결제,,,,370
2550,991757,06호,좌석매출,매출,포커스석,1,0,144000,카드,전북JB체크,0,144000,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,2023
2551,991757,06호,좌석매출,매출,포커스석,1,0,71000,카드,전북JB체크,71000,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,2023
2552,991758,23호,좌석매출,매출,포커스석,1,0,144000,카드,삼성카드사,0,144000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,9720
2553,991758,23호,좌석매출,매출,포커스석,1,0,61000,카드,삼성카드사,61000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,9720
2554,991759,23호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,9743
2555,991759,23호,좌석매출,매출,포커스석,1,0,61000,카드,신한카드,61000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,9743
2556,991761,28호,좌석매출,매출,싱글석,2,0,288000,카드,신한카드,0,288000,2021-01-06,2021-01-07,2021-03-07,온라인결제,,,,12045
2557,991761,28호,좌석매출,매출,싱글석,2,0,92000,카드,신한카드,92000,0,2021-01-06,2021-01-07,2021-03-07,온라인결제,,,,12045
2558,991766,41호,좌석매출,매출,자유석,1,0,63000,카드,현대 카드,0,63000,2021-01-06,2020-12-31,2021-01-06,현장결제,,,재결제 매출,18521
2559,991766,41호,좌석매출,매출,자유석,1,0,28000,카드,현대 카드,28000,0,2021-01-06,2020-12-31,2021-01-06,현장결제,,,재결제 매출,18521
2560,991767,41호,좌석매출,매출취소,자유석,1,0,-144000,카드,현대 카드,0,-144000,2021-01-06,2020-12-31,2021-01-29,현장결제,,,,18521
2561,991767,41호,좌석매출,매출취소,자유석,1,0,-66000,카드,현대 카드,-66000,0,2021-01-06,2020-12-31,2021-01-29,현장결제,,,,18521
2562,991768,26호,좌석매출,매출취소,15days,2,0,-135000,카드,신한카드,0,-135000,2021-01-06,2020-12-31,2021-02-28,온라인결제,,,,10757
2563,991768,26호,좌석매출,매출취소,15days,2,0,-60000,카드,신한카드,-60000,0,2021-01-06,2020-12-31,2021-02-28,온라인결제,,,,10757
2564,991770,05호,좌석매출,매출,고정석,1,0,144000,카드,신한카드,0,144000,2021-01-06,2021-01-09,2021-02-07,키오스크결제,,,,1781
2565,991770,05호,좌석매출,매출,고정석,1,0,61000,카드,신한카드,61000,0,2021-01-06,2021-01-09,2021-02-07,키오스크결제,,,,1781
2566,991771,14호,좌석매출,매출,자유석,1,0,130000,카드,신한카드체크,0,130000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,5938
2567,991771,14호,좌석매출,매출,자유석,1,0,35000,카드,신한카드체크,35000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,5938
2568,991774,14호,좌석매출,매출,자유석,1,0,130000,카드,신한카드체크,0,130000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,5936
2569,991774,14호,좌석매출,매출,자유석,1,0,35000,카드,신한카드체크,35000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,5936
2570,991775,39호,좌석매출,매출,싱글석,1,0,110800,카드,롯데카드,0,110800,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17366
2571,991775,39호,좌석매출,매출,싱글석,1,0,74200,카드,롯데카드,74200,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17366
2572,991783,21호,좌석매출,매출,자유석,1,0,144000,카드,하나카드,0,144000,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,8774
2573,991783,21호,좌석매출,매출,자유석,1,0,56000,카드,하나카드,56000,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,8774
2574,991789,12호,좌석매출,매출,포커스석,1,0,144000,카드,KB국민카드,0,144000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,5218
2575,991789,12호,좌석매출,매출,포커스석,1,0,46000,카드,KB국민카드,46000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,5218
2576,991797,37호,좌석매출,매출,포커스석,1,0,45000,카드,신한카드,0,45000,2021-01-06,2021-01-01,2021-01-06,온라인결제,,,재결제 매출,16297
2577,991797,37호,좌석매출,매출,포커스석,1,0,27000,카드,신한카드,27000,0,2021-01-06,2021-01-01,2021-01-06,온라인결제,,,재결제 매출,16297
2578,991798,37호,좌석매출,매출취소,포커스석,1,0,-145000,카드,신한카드,0,-145000,2021-01-06,2021-01-01,2021-01-31,온라인결제,,,,16297
2579,991798,37호,좌석매출,매출취소,포커스석,1,0,-35000,카드,신한카드,-35000,0,2021-01-06,2021-01-01,2021-01-31,온라인결제,,,,16297
2580,991799,41호,좌석매출,매출,고정석,1,0,144000,카드,하나카드,0,144000,2021-01-06,2021-01-07,2021-02-06,현장결제,,,,18489
2581,991799,41호,좌석매출,매출,고정석,1,0,96000,카드,하나카드,96000,0,2021-01-06,2021-01-07,2021-02-06,현장결제,,,,18489
2582,991801,09호,좌석매출,매출,제휴_자유석,1,0,178000,카드,NH농협카드,0,178000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,3612
2583,991801,09호,좌석매출,매출,제휴_자유석,1,0,29000,카드,NH농협카드,29000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,3612
2584,991803,05호,좌석매출,매출,포커스석,1,0,144000,카드,신한프리미엄,0,144000,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,1852
2585,991803,05호,좌석매출,매출,포커스석,1,0,31000,카드,신한프리미엄,31000,0,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,1852
2586,991807,27호,좌석매출,매출,고정석,6,108000,720000,카드,KB국민카드,0,720000,2021-01-06,2021-01-06,2021-07-04,온라인결제,,,,11477
2587,991807,27호,좌석매출,매출,고정석,6,108000,252000,카드,KB국민카드,252000,0,2021-01-06,2021-01-06,2021-07-04,온라인결제,,,,11477
2588,991808,39호,좌석매출,매출,셀석,1,0,110800,카드,우리카드,0,110800,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2589,991808,39호,좌석매출,매출,셀석,1,0,54200,카드,우리카드,54200,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2590,991823,31호,좌석매출,매출,자유석,1,0,110800,카드,신한 플래티늄,0,110800,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,13375
2591,991823,31호,좌석매출,매출,자유석,1,0,59200,카드,신한 플래티늄,59200,0,2021-01-06,2021-01-07,2021-02-05,현장결제,,,,13375
2592,991825,18호,좌석매출,매출,자유석,1,0,96000,카드,신한카드,0,96000,2021-01-06,2020-12-26,2021-01-06,온라인결제,,,재결제 매출,7282
2593,991825,18호,좌석매출,매출,자유석,1,0,10000,카드,신한카드,10000,0,2021-01-06,2020-12-26,2021-01-06,온라인결제,,,재결제 매출,7282
2594,991826,18호,좌석매출,매출취소,자유석,1,0,-145000,카드,신한카드,0,-145000,2021-01-06,2020-12-26,2021-01-24,키오스크결제,,,,7282
2595,991826,18호,좌석매출,매출취소,자유석,1,0,-10000,카드,신한카드,-10000,0,2021-01-06,2020-12-26,2021-01-24,키오스크결제,,,,7282
2596,991827,42호,좌석매출,매출,셀석,1,0,100000,카드,광주카드,0,100000,2021-01-06,2020-12-28,2021-01-06,현장결제,,,일할결제,18710
2597,991827,42호,좌석매출,매출,셀석,1,0,14000,카드,광주카드,14000,0,2021-01-06,2020-12-28,2021-01-06,현장결제,,,일할결제,18710
2598,991828,42호,좌석매출,매출취소,셀석,1,0,-100000,카드,광주카드,0,-100000,2021-01-06,2020-12-28,2021-02-05,현장결제,,,,18710
2599,991828,42호,좌석매출,매출취소,셀석,1,0,-70000,카드,광주카드,-70000,0,2021-01-06,2020-12-28,2021-02-05,현장결제,,,,18710
2600,991831,28호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,12152
2601,991831,28호,좌석매출,매출,자유석,1,0,16000,카드,KB국민카드,16000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,12152
2602,991836,28호,좌석매출,매출,포커스석,3,24000,432000,카드,신한프리미엄,0,432000,2021-01-06,2021-01-07,2021-01-22,키오스크결제,,,,12128
2603,991836,28호,좌석매출,매출,포커스석,3,24000,24000,카드,신한프리미엄,24000,0,2021-01-06,2021-01-07,2021-01-22,키오스크결제,,,,12128
2604,991839,12호,좌석매출,매출,포커스석,1,0,144000,카드,비씨카드사,0,144000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,5015
2605,991839,12호,좌석매출,매출,포커스석,1,0,46000,카드,비씨카드사,46000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,5015
2606,991845,08호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,3142
2607,991845,08호,좌석매출,매출,포커스석,1,0,35000,카드,KB국민카드,35000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,3142
2608,991847,18호,좌석매출,매출,자유석,1,0,145000,카드,NH농협비씨카드,0,145000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,7277
2609,991847,18호,좌석매출,매출,자유석,1,0,10000,카드,NH농협비씨카드,10000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,7277
2610,991848,31호,좌석매출,매출,1day,0,0,6000,카드,카카오페이체크,0,6000,2021-01-06,2021-01-06,2021-01-06,현장결제,,,,13745
2611,991848,31호,좌석매출,매출,1day,0,0,7000,카드,카카오페이체크,7000,0,2021-01-06,2021-01-06,2021-01-06,현장결제,,,,13745
2612,991852,02호,좌석매출,매출,자유석,1,0,178000,카드,현대 카드,0,178000,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,496
2613,991852,02호,좌석매출,매출,자유석,1,0,17000,카드,현대 카드,17000,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,496
2614,991853,37호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-01-06,2021-01-07,2021-02-06,온라인결제,,,,16167
2615,991853,37호,좌석매출,매출,포커스석,1,0,35000,카드,KB국민카드,35000,0,2021-01-06,2021-01-07,2021-02-06,온라인결제,,,,16167
2616,991854,31호,좌석매출,매출,고정석,3,30000,188800,카드,비씨카드사,0,188800,2021-01-06,2020-11-25,2021-01-06,온라인결제,,해당없음,재결제 매출,13190
2617,991854,31호,좌석매출,매출,고정석,3,30000,158400,카드,비씨카드사,158400,0,2021-01-06,2020-11-25,2021-01-06,온라인결제,,해당없음,재결제 매출,13190
2618,991855,31호,좌석매출,매출취소,고정석,3,-30000,-332400,카드,NH농협비씨카드,0,-332400,2021-01-06,2020-11-25,2021-02-22,현장결제,,해당없음,,13190
2619,991855,31호,좌석매출,매출취소,고정석,3,-30000,-237600,카드,NH농협비씨카드,-237600,0,2021-01-06,2020-11-25,2021-02-22,현장결제,,해당없음,,13190
2620,991860,32호,좌석매출,매출,자유석,1,0,126000,카드,신한카드,0,126000,2021-01-06,2020-12-24,2021-01-06,온라인결제,,해당없음,재결제 매출,13938
2621,991860,32호,좌석매출,매출,자유석,1,0,27000,카드,신한카드,27000,0,2021-01-06,2020-12-24,2021-01-06,온라인결제,,해당없음,재결제 매출,13938
2622,991861,32호,좌석매출,매출취소,자유석,1,0,-178000,카드,신한JCB개인,0,-178000,2021-01-06,2020-12-24,2021-01-28,현장결제,,해당없음,,13938
2623,991861,32호,좌석매출,매출취소,자유석,1,0,-27000,카드,신한JCB개인,-27000,0,2021-01-06,2020-12-24,2021-01-28,현장결제,,해당없음,,13938
2624,991868,33호,좌석매출,매출,셀석,1,0,144000,카드,신한카드,0,144000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,14626
2625,991868,33호,좌석매출,매출,셀석,1,0,31000,카드,신한카드,31000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,14626
2626,991869,30호,좌석매출,매출,자유석,1,0,110800,카드,대구비씨카드,0,110800,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,12906
2627,991869,30호,좌석매출,매출,자유석,1,0,59200,카드,대구비씨카드,59200,0,2021-01-06,2021-01-07,2021-02-05,키오스크결제,,,,12906
2628,991872,39호,좌석매출,매출취소,셀석,1,0,-110800,카드,우리카드,0,-110800,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2629,991872,39호,좌석매출,매출취소,셀석,1,0,-54200,카드,우리카드,-54200,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2630,991874,39호,좌석매출,매출,고정석,1,0,110800,카드,우리카드,0,110800,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2631,991874,39호,좌석매출,매출,고정석,1,0,74200,카드,우리카드,74200,0,2021-01-06,2021-01-08,2021-02-06,키오스크결제,,,,17128
2632,991875,31호,좌석매출,매출,고정석,3,30000,188800,카드,비씨카드사,0,188800,2021-01-06,2020-11-25,2021-01-06,현장결제,,,재결제 매출,13412
2633,991875,31호,좌석매출,매출,고정석,3,30000,158400,카드,비씨카드사,158400,0,2021-01-06,2020-11-25,2021-01-06,현장결제,,,재결제 매출,13412
2634,991876,31호,좌석매출,매출취소,고정석,3,-30000,-332400,카드,비씨카드사,0,-332400,2021-01-06,2020-11-25,2021-02-22,온라인결제,,,,13412
2635,991876,31호,좌석매출,매출취소,고정석,3,-30000,-237600,카드,비씨카드사,-237600,0,2021-01-06,2020-11-25,2021-02-22,온라인결제,,,,13412
2636,991878,31호,좌석매출,매출,고정석,6,120000,344400,카드,삼성카드사,0,344400,2021-01-06,2020-10-07,2021-01-06,현장결제,,,재결제 매출,13168
2637,991878,31호,좌석매출,매출,고정석,6,120000,223600,카드,삼성카드사,223600,0,2021-01-06,2020-10-07,2021-01-06,현장결제,,,재결제 매출,13168
2638,991879,31호,좌석매출,매출취소,고정석,6,-120000,-664800,카드,삼성카드사,0,-664800,2021-01-06,2020-10-07,2021-04-10,온라인결제,,,,13168
2639,991879,31호,좌석매출,매출취소,고정석,6,-120000,-415200,카드,삼성카드사,-415200,0,2021-01-06,2020-10-07,2021-04-10,온라인결제,,,,13168
2640,991882,09호,좌석매출,매출,자유석,1,0,178000,카드,비씨카드사,0,178000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,3557
2641,991882,09호,좌석매출,매출,자유석,1,0,52000,카드,비씨카드사,52000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,3557
2642,991883,35호,좌석매출,매출,자유석,1,0,130000,카드,하나체크카드,0,130000,2021-01-06,2021-01-07,2021-02-07,키오스크결제,,,,15571
2643,991883,35호,좌석매출,매출,자유석,1,0,70000,카드,하나체크카드,70000,0,2021-01-06,2021-01-07,2021-02-07,키오스크결제,,,,15571
2644,991891,09호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-01-06,2021-01-07,2021-01-07,온라인결제,,,,3347
2645,991891,09호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-01-06,2021-01-07,2021-01-07,온라인결제,,,,3347
2646,991893,04호,좌석매출,매출,고정석,1,0,18000,카드,현대카드사,0,18000,2021-01-06,2021-01-05,2021-01-06,온라인결제,,,재결제 매출,1176
2647,991893,04호,좌석매출,매출,고정석,1,0,14000,카드,현대카드사,14000,0,2021-01-06,2021-01-05,2021-01-06,온라인결제,,,재결제 매출,1176
2648,991894,04호,좌석매출,매출취소,고정석,1,0,-178000,카드,현대 마스터,0,-178000,2021-01-06,2021-01-05,2021-02-03,키오스크결제,,,,1176
2649,991894,04호,좌석매출,매출취소,고정석,1,0,-92000,카드,현대 마스터,-92000,0,2021-01-06,2021-01-05,2021-02-03,키오스크결제,,,,1176
2650,991897,37호,좌석매출,매출,고정석,1,0,145000,카드,현대카드사,0,145000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,16471
2651,991897,37호,좌석매출,매출,고정석,1,0,65000,카드,현대카드사,65000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,16471
2652,991899,39호,좌석매출,매출취소,포커스석,6,-93000,-664800,카드,KB국민카드,0,-664800,2021-01-06,2021-01-07,2021-07-05,온라인결제,,,,17422
2653,991899,39호,좌석매출,매출취소,포커스석,6,-93000,-172200,카드,KB국민카드,-172200,0,2021-01-06,2021-01-07,2021-07-05,온라인결제,,,,17422
2654,991900,24호,좌석매출,매출,포커스석,1,0,120000,카드,현대카드사,0,120000,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,10055
2655,991900,24호,좌석매출,매출,포커스석,1,0,25000,카드,현대카드사,25000,0,2021-01-06,2021-01-07,2021-02-05,온라인결제,,,,10055
2656,991901,39호,좌석매출,매출,포커스석,6,93000,664800,카드,KB국민카드,0,664800,2021-01-07,2021-01-08,2021-07-06,온라인결제,,,,17422
2657,991901,39호,좌석매출,매출,포커스석,6,93000,172200,카드,KB국민카드,172200,0,2021-01-07,2021-01-08,2021-07-06,온라인결제,,,,17422
2658,991902,22호,좌석매출,매출,포커스석,1,0,135000,카드,KB국민카드,0,135000,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,9212
2659,991902,22호,좌석매출,매출,포커스석,1,0,15000,카드,KB국민카드,15000,0,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,9212
2660,991906,05호,좌석매출,매출,고정석,1,0,144000,카드,신한카드,0,144000,2021-01-07,2021-01-07,2021-02-07,온라인결제,,,,1995
2661,991906,05호,좌석매출,매출,고정석,1,0,61000,카드,신한카드,61000,0,2021-01-07,2021-01-07,2021-02-07,온라인결제,,,,1995
2662,991907,37호,좌석매출,매출,포커스석,1,0,145000,카드,하나카드,0,145000,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,16607
2663,991907,37호,좌석매출,매출,포커스석,1,0,35000,카드,하나카드,35000,0,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,16607
2664,991973,04호,좌석매출,매출,자유석,1,0,178000,카드,현대 마스터,0,178000,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,1176
2665,991973,04호,좌석매출,매출,자유석,1,0,62000,카드,현대 마스터,62000,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,1176
2666,992019,14호,좌석매출,매출,자유석,1,0,130000,카드,삼성 마스타,0,130000,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,6300
2667,992019,14호,좌석매출,매출,자유석,1,0,35000,카드,삼성 마스타,35000,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,6300
2668,992024,31호,좌석매출,매출,포커스석,1,0,110800,카드,롯데카드사,0,110800,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,13167
2669,992024,31호,좌석매출,매출,포커스석,1,0,59200,카드,롯데카드사,59200,0,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,,13167
2670,992031,29호,좌석매출,매출,자유석,1,0,109400,카드,신한JCB개인,0,109400,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,12517
2671,992031,29호,좌석매출,매출,자유석,1,0,40600,카드,신한JCB개인,40600,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,12517
2672,992032,19호,좌석매출,매출,자유석,1,0,145600,카드,씨티카드,0,145600,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,7777
2673,992032,19호,좌석매출,매출,자유석,1,0,24400,카드,씨티카드,24400,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,7777
2674,992039,21호,좌석매출,매출,자유석,1,0,144000,카드,우리카드,0,144000,2021-01-07,2021-01-10,2021-02-08,키오스크결제,,,,8730
2675,992039,21호,좌석매출,매출,자유석,1,0,56000,카드,우리카드,56000,0,2021-01-07,2021-01-10,2021-02-08,키오스크결제,,,,8730
2676,992041,33호,좌석매출,매출,셀석,1,0,144000,카드,롯데카드,0,144000,2021-01-07,2021-01-10,2021-02-08,현장결제,,,,14364
2677,992041,33호,좌석매출,매출,셀석,1,0,31000,카드,롯데카드,31000,0,2021-01-07,2021-01-10,2021-02-08,현장결제,,,,14364
2678,992043,13호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-01-07,2021-01-07,2021-01-07,키오스크결제,,,,5855
2679,992043,13호,좌석매출,매출,1day,0,0,6000,카드,롯데카드,6000,0,2021-01-07,2021-01-07,2021-01-07,키오스크결제,,,,5855
2680,992044,14호,좌석매출,매출,자유석,1,0,130000,카드,현대 카드,0,130000,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,5943
2681,992044,14호,좌석매출,매출,자유석,1,0,35000,카드,현대 카드,35000,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,5943
2682,992045,21호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-01-07,2021-01-07,2021-02-06,키오스크결제,,,,8695
2683,992045,21호,좌석매출,매출,자유석,1,0,56000,카드,신한카드,56000,0,2021-01-07,2021-01-07,2021-02-06,키오스크결제,,,,8695
2684,992046,03호,좌석매출,매출,포커스석,1,0,178000,카드,우리체크,0,178000,2021-01-07,2021-01-10,2021-02-08,키오스크결제,,,,1006
2685,992046,03호,좌석매출,매출,포커스석,1,0,42000,카드,우리체크,42000,0,2021-01-07,2021-01-10,2021-02-08,키오스크결제,,,,1006
2686,992052,23호,좌석매출,매출,고정석,1,0,144000,카드,신한카드,0,144000,2021-01-07,2021-01-08,2021-02-06,온라인결제,,,,9505
2687,992052,23호,좌석매출,매출,고정석,1,0,91000,카드,신한카드,91000,0,2021-01-07,2021-01-08,2021-02-06,온라인결제,,,,9505
2688,992053,06호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-01-07,2021-01-07,2021-01-07,키오스크결제,,,,2197
2689,992053,06호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-01-07,2021-01-07,2021-01-07,키오스크결제,,,,2197
2690,992055,37호,좌석매출,매출,포커스석,1,0,145000,카드,우리카드,0,145000,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,16469
2691,992055,37호,좌석매출,매출,포커스석,1,0,35000,카드,우리카드,35000,0,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,16469
2692,992058,33호,좌석매출,매출,포커스석,1,0,14400,카드,KB국민카드,0,14400,2021-01-07,2021-01-04,2021-01-07,온라인결제,,,재결제 매출,14394
2693,992058,33호,좌석매출,매출,포커스석,1,0,2100,카드,KB국민카드,2100,0,2021-01-07,2021-01-04,2021-01-07,온라인결제,,,재결제 매출,14394
2694,992059,33호,좌석매출,매출,셀석,1,0,144000,카드,KB국민카드,0,144000,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,온라인 좌석이동,14394
2695,992059,33호,좌석매출,매출,셀석,1,0,31000,카드,KB국민카드,31000,0,2021-01-07,2021-01-08,2021-02-07,온라인결제,,,온라인 좌석이동,14394
2696,992060,33호,좌석매출,매출취소,포커스석,1,0,-144000,카드,KB국민카드,0,-144000,2021-01-07,2021-01-04,2021-02-03,온라인결제,,,,14394
2697,992060,33호,좌석매출,매출취소,포커스석,1,0,-21000,카드,KB국민카드,-21000,0,2021-01-07,2021-01-04,2021-02-03,온라인결제,,,,14394
2698,992063,19호,좌석매출,매출,고정석,1,0,145600,카드,롯데카드,0,145600,2021-01-07,2021-01-07,2021-02-05,키오스크결제,,,,7666
